AADT,YEAR_,ID,CLASSD,SECTION_,COMM,ACTIVE,SITETYPE,DISTRICT,COUNTYDOT,COUNTYNM,MNG_DIST,KFCTR,DFCTR,TFCTR,LOCATION,EPSG4326x,EPSG4326y
15500,2022,876226,Yes,87260376,"RAMP 87260376 FROM EB SW 24 ST TO NB SR826, 400' S OF SW 24 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.7,0.076,-80.31876914,25.7469828
9800,2022,878662,No,87067505,"S MIAMI AVE, 200' SOUTH OFSW 14 ST(2011 OFFSYSTEM CYCLE, COUNTY LINK:654)",Y,Portable,6,87,Miami-Dade,6,9,54.7,5.4,2.823,-80.19386975,25.75935134
29000,2022,878133,No,87000095,"CRANDON BLVD, 200' NORTH OF HARBOR DRIVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.358,-80.16187087,25.69972551
28000,2022,878216,No,87000470,"SW 104TH ST, 200' WEST OF SW 147TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.673,-80.43318141,25.67013912
12500,2022,878333,No,87092500,"FRANJO RD, 200' SOUTH OF SW 184TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,1.604,-80.34811186,25.59826003
14000,2022,876322,No,87270191,"RAMP 87270191 FROM NB NW 6 AVE TO NB I-95, 100' N OF NW 6 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.3,0.019,-80.20739446,25.8500038
6400,2022,878520,No,87000441,"NW 17 ST, 200' EAST OF NW 33 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.418,-80.24933405,25.79030789
2900,2022,878569,No,87000527,"PENNSYLVANIA AVE, 200' NORTH OF13 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.52,-80.13411863,25.78467905
7100,2022,876170,Yes,87200502,"RAMP 87200502 FROM NB NW 87 AVE TO EB SR836, 700' E OF NW 87 AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,3,0.133,-80.33444916,25.78086371
3700,2022,877096,No,87000516,"NE 62 ST, 200 FEET EAST NE 4 CT",Y,Portable,6,87,Miami-Dade,6,9,99.9,3.2,0.225,-80.18771935,25.83321791
21500,2022,878193,No,87000419,"NW 122ND ST, 200' WEST OF NW 90TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,11,0.647,-80.34163961,25.88408303
12500,2022,876421,Yes,87260243,"RAMP 87260243 FROM RAMP 87260475 TO NB SR 826 , 10' S OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.9,0.002,-80.31789618,25.72432245
7600,2022,878399,No,87000119,"SW 62 AVE, 200 FT N OF SW 62 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.88,-80.29387718,25.71414339
8100,2022,876283,No,87260510,"RAMP 87260510 FROM EB SR826 TO EB NW 167 ST, 100' E OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,8.6,0.019,-80.28002979,25.92510956
5900,2022,878498,No,87000346,"SW 16 ST, 200 FT W OF SW 94 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,1.234,-80.34844456,25.75456754
8500,2022,878696,No,87000969,NE 125 STREET 300' WEST OF NE 5 AVENUE,Y,Portable,6,87,Miami-Dade,6,9,54.7,5.4,0.061,-80.18828369,25.88837402
18200,2022,878260,No,87028503,"NW 17TH AVE, 200' NORTH OF NW 95TH STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,1.052,-80.22585683,25.86183188
3900,2022,877015,No,87000107,GRANADA BLVD. 600 FT EAST OF US1,Y,Portable,6,87,Miami-Dade,6,9,56.5,2.2,1.11,-80.27016998,25.71867464
6200,2022,877053,No,87049501,NW 7TH ST/S. RIVER DR 100 FT WEST OF NW 9TH AVE,Y,Portable,6,87,Miami-Dade,6,9,54.7,1.4,0.359,-80.20965972,25.77894114
3700,2022,876374,No,87300503,"RAMP 87300503 FROM WB GRATIGNY PKWY TO NB NW 7 AVE, 400' W OF GRATIGNY PKWY",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.8,0.076,-80.29001203,25.8967562
6200,2022,878544,No,87000487,"SW 132 AVE, 350 FT N OF SW 112TH ST",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.5,0.513,-80.40760199,25.66402976
9000,2022,876234,Yes,87260284,"RAMP 87260284 FROM NB SR826 TO WB FLAGLER ST, 100' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,8.6,0.019,-80.31983995,25.77184835
30000,2022,878682,No,87000953,NW 107 AVENUE 1000' SOUTH OF NW 74 STREET,Y,Portable,6,87,Miami-Dade,6,9,54.7,7.6,0.801,-80.37019423,25.83786885
12000,2022,878135,No,87000099,"SW 40TH STREET, 200' WEST OF SW 27TH AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.767,-80.23828644,25.73551274
33500,2022,878231,No,87000511,"SW 137TH AVE, 200' SOUTH OF SW 26TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.952,-80.41614226,25.74294981
12300,2022,878353,No,87550504,"WEST DIXIE HWY, 200' SOUTH OF NE 192ND ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,4.7,1.939,-80.14901176,25.95258341
17000,2022,876350,Yes,87270219,"RAMP 87270219 FROM EB NE 203 ST TO SB I-95, 800' S OF NE 203 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.3,0.152,-80.16706357,25.96193201
18800,2022,878514,No,87000424,"NW 7TH ST, 800 FT W OF NW 65TH AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.55,-80.30391036,25.77756928
4100,2022,878605,No,87053001,"SW 1 ST/O-W-P EB, 200' EAST OFSOUTH MIAMI AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,99.9,5.4,2.645,-80.19289212,25.77333794
11500,2022,877066,Yes,87190500,NE/SE 2ND AVE 100 FT SOUTH OF NE 51ST ST,Y,Portable,6,87,Miami-Dade,6,9,54.7,3.7,0.186,-80.19175241,25.82268249
750,2022,876404,No,87240124,"RAMP 87240124 FROM SB SR 9 TO NB SR 9, 200' SOUTH OF SB SR 9",Y,Portable,6,87,Miami-Dade,6,9,99.9,4.9,0.038,-80.24269404,25.90384872
8900,2022,878390,No,87000106,"UNIVERSITY DR, 200 FT N OF FLUVIA AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.466,-80.26716047,25.73725593
19500,2022,876259,No,87260355,"RAMP 87260355 FROM SB SR826 TO SB W 20 AVE, 200' S OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.7,0.038,-80.32329671,25.86854867
18500,2022,878689,No,87000962,SW 147 AVENUE 500' SOUTH OF SW 26 STREET,Y,Portable,6,87,Miami-Dade,6,9,56.5,8.2,0.896,-80.43211722,25.74169019
25000,2022,878163,No,87000186,"NW 12TH STREET, 200' EAST OF NW 87TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,54.7,7.6,0.038,-80.31847976,25.78267316
6000,2022,878275,No,87040500,"SW 320TH ST, 200' EAST OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.038,-80.47080173,25.46990269
31000,2022,878348,No,87521502,"CR-963/NW 67TH AVE, 200' SOUTH OF SR-826",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,1.432,-80.30929173,25.92437406
9400,2022,876360,No,87270506,"RAMP 87270506 FROM SB MIAMI AVE TO NB I-95, 700' E OF MIAMI AVE",Y,Portable,6,87,Miami-Dade,6,8,99.9,3,0.133,-80.19568158,25.77277771
2600,2022,878564,No,87000521,"NW 21 ST, 200' WEST OF NW 34 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.267,-80.25186465,25.79515448
11500,2022,878612,No,87068500,"NW 2ND AVENUE, 200' NORTH OFNW 24 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.5,0.846,-80.19907351,25.80041813
6100,2022,876479,No,87075613,"RAMP 87075613 FROM NB I-75 TO NB HEFT, 100' NORTH OF I-75",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.5,0.019,-80.35059759,25.94316928
9400,2022,876215,No,87260156,"RAMP 87260156 FROM EB NW 167 ST TO EB SR826, 200' E OF NW 167 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,12.7,0.038,-80.2583092,25.92551396
13000,2022,878644,No,87000242,"W 16 AVE, 200' SOUTH OFW 65 ST(2011 OFFSYSTEM CYCLE, COUNTY LINK:476)",Y,Portable,6,87,Miami-Dade,6,9,56.5,11,1.066,-80.31551155,25.88201506
30500,2022,878145,No,87000137,"CORAL WAY/SW 26TH ST, 200' WEST OF SW 127TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.967,-80.40064008,25.74394538
29000,2022,878227,No,87000509,"NW 107TH AVE, 200' NORTH OF NW 41ST STREET",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,0.038,-80.36947589,25.81219867
26500,2022,878337,No,87500500,"SW 288TH ST, 200' WEST OF SW 147TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.8,1.054,-80.42938473,25.49943735
3900,2022,876318,No,87270187,"RAMP 87270187 FROM WB NW 69 ST TO NB I-95, 50' W OF NW 69 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,2.6,0.009,-80.20548254,25.83796476
5700,2022,878507,No,87000406,"SW 32 ST, 200' WEST OF SW 111 CT (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,0.478,-80.37604267,25.73939507
5400,2022,878597,No,87024500,"NE 151 ST, 200' WEST OF BAY VISTA BLVD (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,2.6,0.654,-80.14602349,25.9156117
3300,2022,876417,Yes,87281231,RAMP 87281231 FROM MIC TO RAMP 87281225,Y,Portable,6,87,Miami-Dade,6,9,99.9,8.7,0.038,-80.261074,25.79532754
1300,2022,876186,Yes,87260124,"RAMP 87260124 FROM EB SW 88 ST TO SB SR 826, 50' S OF RAMP 87260126",Y,Portable,6,87,Miami-Dade,6,8,99.9,2,0.083,-80.31838791,25.68722578
26500,2022,878117,No,87000046,"SW 288TH STREET, 300' WEST OF SW 137TH AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.262,-80.41323039,25.49954011
11300,2022,878189,No,87000416,"SW 328TH ST, 200' EAST OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,1.692,-80.47464165,25.46247374
21500,2022,876414,Yes,87200324,"RAMP 87200324 FROM SR 836 TO NW 87 AVE, 800 FT W OF SR 836",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.6,0.151,-80.32303085,25.78221143
8900,2022,878396,No,87000114,"SW 92 AVE, 200 FT N OF SW 20 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.2,1.295,-80.34381456,25.75154422
18500,2022,876296,No,87260539,"RAMP 87260539 FROM NB SR826 TO NW 25 ST, 300' N OF SR 826",Y,Portable,6,87,Miami-Dade,6,8,99.9,7.2,0.057,-80.32091907,25.79573923
26000,2022,878692,No,87000965,NW 25 STREET 600' WEST OF NW 21 COURT,Y,Portable,6,87,Miami-Dade,6,9.5,54.7,4.5,0.428,-80.39427374,25.79669913
31000,2022,878245,No,87000603,"NW 12TH ST, 200' WEST OF TURNPIKE",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,1.872,-80.38704018,25.78257268
22000,2022,877046,No,87000428,SW 122ND AVE 300 FT NORTH OF SW 18TH ST,Y,Portable,6,87,Miami-Dade,6,9,56.5,1.7,0.552,-80.39030193,25.75196874
20200,2022,878343,No,87504503,"NW 22 AVE, 200' SOUTH OF NW 119TH ST",Y,Portable,6,87,Miami-Dade,6,9,54.7,11.8,2.472,-80.23466991,25.88221099
8900,2022,876336,No,87270205,"RAMP 87270205 FROM NB I-95 TO NB NW 6 AVE, 200' N OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.8,0.038,-80.20928649,25.89713206
8200,2022,878561,No,87000515,"NW 32 AVE, 200' NORTH OFNW 183 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.2,1.036,-80.25337713,25.94112655
17000,2022,876246,No,87260397,"RAMP 87260397 FROM EB NW 74 ST TO SB SR826, 500' S OF NW 74ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,11.7,0.095,-80.32260856,25.83928673
4000,2022,878665,No,87122000,"E 1ST AVENUE, 200' NORTH OFE 10 ST(2011 OFFSYSTEM CYCLE, COUNTY LINK:140)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5,0.652,-80.27966202,25.83142935
6600,2022,878127,No,87000068,"SW 168TH STREET, 200' WEST OF SW 87TH AVE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.866,-80.33325113,25.61434839
33000,2022,878220,No,87000477,"SW 104TH ST, 200' WEST OF SW 137TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.971,-80.41699418,25.67073158
13600,2022,878324,No,87071503,"SW 97TH AVE, 200' SOUTH OF SW 8TH STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.953,-80.35234882,25.76106459
13500,2022,876305,No,87270173,"RAMP 87270173 FROM SB I-95 TO SB NW 3 AVE, 100' S OF I-95",Y,Portable,6,87,Miami-Dade,6,8,99.9,3.9,0.019,-80.20337494,25.78668653
6100,2022,878513,No,87000423,"SW 16TH ST, 200' EAST OF SW 62 AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,0.535,-80.29507018,25.75605452
6600,2022,878604,No,87053000,"W FLAGLER ST, 200' EAST OFMIAMI AVE (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,5.4,8.974,-80.19247081,25.77418603
5500,2022,876459,Yes,87200424,"RMP 87200326 TO RMP 87200328, 20' WEST OF RAMP 87200326",Y,Portable,6,87,Miami-Dade,6,8,99.9,6.6,0.003,-80.31889843,25.78145941
9100,2022,876218,No,87260159,"RAMP 87260159 FROM EB NW 167 ST TO EB SR826, 200' E OF NW 167 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,4.9,0.038,-80.24225367,25.92622617
8000,2022,878633,No,87674504,"HOOK SQUARE, 115' SOUTH OF OKEECHOBEE RD(2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,99.9,5,0.099,-80.27961624,25.82179893
4300,2022,878106,No,87000026,"SW 157TH AVE, 200' SOUTH OF SW 272 STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.844,-80.44510971,25.51293294
12900,2022,878186,No,87000408,"SW 72ND AVE, 200' SOUTH OF SW 72ND STREET",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.761,-80.3095923,25.70279046
8400,2022,878421,No,87000160,"NW 10 AVE, 200 FT N OF NW 28 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,4.5,0.545,-80.2113764,25.80302205
30500,2022,878278,No,87043500,"SW 312TH ST, 200' EAST OF NE 12TH AVENUE",Y,Portable,6,87,Miami-Dade,6,9,56.5,6.3,0.529,-80.46022567,25.47726035
14500,2022,876276,No,87260336,RAMP 87260336 FROM EB NW 167 ST TO EB SR826. 100' E OF NW 167 ST,Y,Portable,6,87,Miami-Dade,6,8,99.9,7.1,0.019,-80.30693809,25.92454337
24000,2022,878447,No,87000231,"E 4 AVE/FLAMINGO WAY, 200 FT S OFE 45 ST (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,3.1,1.256,-80.27465455,25.86286652
5500,2022,878587,No,87000561,"NW 121 WAY, 200' NORTH OFS RIVER DR (2011 OFF SYSTEM CYCLE)",Y,Portable,6,87,Miami-Dade,6,9,56.5,11,0.085,-80.36690503,25.88003715
5500,2022,878285,No,87046500,"SW 112TH ST, 200' EAST OF US-1",Y,Portable,6,87,Miami-Dade,6,9,56.5,11.8,0.038,-80.32303675,25.66643678
3200,2022,876181,Yes,87260001,"RAMP 87260001 FROM WB SW 100 ST TO NB SR826, 40' W OF SW 100 ST",Y,Portable,6,87,Miami-Dade,6,8,99.9,5.7,0.008,-80.31779691,25.6777363
20300,2022,877049,No,87028502,NW 17TH AVE 200 FT NORTH OF NW 62ND ST,Y,Portable,6,87,Miami-Dade,6,9,54.7,7.5,0.534,-80.2249163,25.83216608
9600,2022,970020,No,87471223,"TURNPIKE EXT NB ON RAMP FROM CAMPBELL DR/SW 312TH ST WB, M2I",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.06,-80.43616403,25.47845609
10000,2022,970062,No,87471231,"TURNPIKE EXT SB OFF RAMP TO TALLAHASSEE RD/SW 137TH AVE, M6B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.40998441,25.51343782
8700,2022,970054,No,87471522,"TURNPIKE EXT SB OFF RAMP TO BISCAYNE DR/SW 288TH ST, M5D",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.41773672,25.50133445
19020,2022,970011,No,87471000,"TURNPIKE EXT NB ONE WAY FROM NB US-1/SOUTH DIXIE HWY, M1A",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.29,-80.47485703,25.45212185
22500,2022,970132,No,87471247,"TURNPIKE EXT NB ON RAMP FROM QUAIL ROOST DR/EUREKA DR, M13B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.37548069,25.59906806
3900,2022,970115,No,87471241,"TURNPIKE EXT EXIT 12;SB C/D ROAD, M12I",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.15,-80.36475799,25.57509348
2000,2022,970021,No,87471225,"TURNPIKE EXT NB OFF RAMP TO CAMPBELL DR/SW 312TH ST, M2A",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.491,-80.43841132,25.47617042
16000,2022,970116,No,87471239,"TURNPIKE EXT SB OFF RAMP TO SW 216TH ST / CUTLER RIDGE RD, M11F",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.05,-80.36464412,25.57525766
3700,2022,970123,No,87471245,"TURNPIKE EXT NB OFF RAMP TO SW 211TH ST, M12C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.05,-80.36265684,25.57070049
2650,2022,970055,No,87471228,"TURNPIKE EXT SB ON RAMP FROM BISCAYNE DR/SW 288TH ST, M5E",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.09,-80.41801283,25.49807589
3800,2022,970094,No,87471600,"TURNPIKE EXT SB OFF RAMP TO SB ALLAPATTAH RD, M9D",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.37413702,25.53338414
6700,2022,970022,No,87471227,"TURNPIKE EXT NB ON RAMP FROM CAMPBELL DR/SW 312TH ST EB, M2B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.43870244,25.47602978
5000,2022,970012,No,87471102,"TURNPIKE EXT NB ON RAMP FROM SB US-1/SOUTH DIXIE HWY, M1B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.4739688,25.45421042
18000,2022,970125,No,87471238,"TURNPIKE EXT NB OFF RAMP FROM SW 211TH ST, M12E",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.02,-80.3637957,25.57495388
6400,2022,970161,No,87471251,"TURNPIKE EXT NB OFF RAMP TO CORAL REEF DR/SW 152ND AVE, M16A",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.145,-80.37848142,25.62486712
22000,2022,970163,No,87471252,"TURNPIKE EXT SB OFF RAMP TO CORAL REEF DR/SW 152ND AVE/ 117TH ST, M16C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.38460698,25.63164477
7000,2022,970013,No,87471105,"TURNPIKE EXT SB OFF RAMP TO NB US-1/SOUTH DIXIE HWY, M1C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.47461927,25.45521991
3200,2022,970095,No,87471232,"TURNPIKE EXT SB ON RAMP FROM ALLAPATTAH RD/SW 112TH ST, M9E",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.196,-80.3747513,25.53313853
3200,2022,970091,No,87471234,"TURNPIKE EXT NB OFF RAMP TO ALLAPATTAH RD/SW 112TH ST, M9A",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.121,-80.37384435,25.53142199
22000,2022,970162,No,87471253,"TURNPIKE EXT NB ON RAMP FROM CORAL REEF DR/SW 152ND AVE/ 117TH ST, M16B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.38375054,25.63196152
10000,2022,970061,No,87471230,"TURNPIKE EXT NB ON RAMP FROM TALLAHASSEE RD/SW 137TH AVE, M6A",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.413972,25.50755583
2650,2022,970051,No,87471229,"TURNPIKE EXT NB OFF RAMP TO BISCAYNE DR/SW 288TH ST, M5A",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.16,-80.41598253,25.49770491
2900,2022,970112,No,87471236,"TURNPIKE EXT SB ON RAMP FROM HANLIN MILL DR/SW 216TH ST, M11B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36348244,25.56492838
9400,2022,970127,No,87471243,"TURNPIKE EXT NB ON RAMP FROM US-1, M12G",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36471119,25.58161804
6400,2022,970164,No,87471250,"TURNPIKE EXT SB ON RAMP FROM CORAL REEF DR/SW 152ND AVE, M16D",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.139,-80.37957947,25.62524296
2000,2022,970024,No,87471224,"TURNPIKE EXT SB ON RAMP FROM CAMPBELL DR/SW 312TH ST, M2D",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.077,-80.4442651,25.47617357
8700,2022,970131,No,87471249,"TURNPIKE EXT NB OFF RAMP TO QUAIL ROOST DR/EUREKA DR, M13A",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36998605,25.59381769
16000,2022,970023,No,87471226,"TURNPIKE EXT SB OFF RAMP TO CAMPBELL DR/SW 312TH ST, M2C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.44410931,25.47666577
12000,2022,970092,No,87471235,"TURNPIKE EXT NB ON RAMP FROM ALLAPATTAH RD/SW 112TH ST, M9B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.37074592,25.53219453
2100,2022,970053,No,87471521,"TURNPIKE EXT NB ON RAMP FROM WB BISCAYNE DR/SW 288TH ST, M5C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.41686074,25.50088868
8700,2022,970134,No,87471248,"TURNPIKE EXT SB ON RAMP FROM QUAIL ROOST/EUREKA, M13D",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.37172925,25.59420436
191100,2022,972254,No,87471000,"TURNPIKE EXT/SR-821 M/L, S OF RICHMOND DR/SW 168 ST UNDERPASS",Y,Portable,6,87,Miami-Dade,8,8,56.3,5.8,15.1,-80.37820718,25.61152642
13500,2022,970202,No,87471500,"TURNPIKE EXT NB ON RAMP FROM EB KENDALL DR/SW 88TH ST, M20B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.39009025,25.6859905
5450,2022,970483,No,87470003,"X-SECTION SB OFF RAMP TO NW 199TH ST, M2XC",Y,Portable,6,87,Miami-Dade,8,8,0,9.8,0.26,-80.23233614,25.95970371
114100,2022,972526,No,87471000,"TURNPIKE EXT/SR-821 M/L, N OF NW 12ST BRIDGE",Y,Portable,6,87,Miami-Dade,8,9,56.3,5.8,27.1,-80.3857351,25.782238
3400,2022,970113,No,87471240,"TURNPIKE EXT EXIT 11;NB C/D ROAD, M11J",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.6,-80.36365176,25.57521924
17500,2022,970014,No,87471101,"TURNPIKE EXT SB OFF RAMP TO SB US-1/SOUTH DIXIE HWY, M1D",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.47419118,25.45439361
8400,2022,970093,No,87471233,"TURNPIKE EXT SB OFF RAMP TO NB ALLAPATTAH RD, M9C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36943796,25.53445633
4200,2022,970114,No,87471244,"TURNPIKE EXT SB ON RAMP FROM SW 211TH ST, M11D",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36332882,25.57016954
22500,2022,970133,No,87471246,"TURNPIKE EXT SB OFF RAMP TO QUAIL ROOST DR / EUREKA DR, M13C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.37687845,25.59912954
6500,2022,970052,No,87471520,"TURNPIKE EXT NB ON RAMP FROM EB BISCAYNE DR/SW 288TH ST, M5B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.41594826,25.49815274
3500,2022,970111,No,87471237,"TURNPIKE EXT NB OFF RAMP TO HANLIN MILL DR/SW 216TH ST, M11A",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.36249507,25.56475733
126900,2022,972246,No,87471000,"TURNPIKE EXT/SR-821 M/L, S OF SW 88TH ST/ N KENDALL DR/SR-94",Y,Portable,6,87,Miami-Dade,8,9,56.3,5.8,20.018,-80.3887756,25.68045309
4000,2022,970312,No,87471516,"TURNPIKE EXT NB ON RAMP FROM NW 74TH ST, M30B",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.38593718,25.84070599
6850,2022,970272,No,87471540,"TURNPIKE EXT NB CD/NB OFF RAMP TO NW 12TH ST, M27B",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.213,-80.38367308,25.78407686
4270,2022,970254,No,87471265,"TURNPIKE EXT SB OFF RAMP TO TAMIAMI TRL/US-41/SW 8TH ST, M25D",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.176,-80.38727653,25.75997728
76800,2022,972285,No,87471000,"TURNPIKE EXT/SR-821 M/L, E OF I-75 INTERCHANGE",Y,Portable,6,87,Miami-Dade,8,9,56.3,5.8,39.7,-80.34655376,25.95249539
143400,2022,972252,No,87471000,"TURNPIKE EXT/SR-821 M/L, N OF NORTH KENDALL DR/SR-94",Y,Portable,6,87,Miami-Dade,8,9,56.3,5.8,21.7,-80.38342981,25.70372273
400,2022,970295,No,87471534,"TURNPIKE EXT SB ON RAMP FROM EB NW 41ST ST TO 87471533, M29E",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.05,-80.38694462,25.81092617
5600,2022,970203,No,87471504,"TURNPIKE EXT NB ON RAMP FROM WB KENDALL DR/SW 88TH ST, M20C",Y,Portable,6,87,Miami-Dade,8,8,99.9,5.8,0.1,-80.388611,25.68763142
6500,2022,970291,No,87471530,"TURNPIKE EXT NB OFF RAMP TO NW 41ST ST, M29A",Y,Portable,6,87,Miami-Dade,8,8,0,5.8,0.312,-80.38575273,25.80929176
